"year","artists","name"
2018,"['Diplo', 'French Montana', 'Lil Pump', 'Zhavia Ward']","Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2"
2018,"['Quavo', 'Drake']","FLIP THE SWITCH (feat. Drake)"
2018,"['Troye Sivan', 'Ariana Grande']","Dance To This (feat. Ariana Grande)"
2018,"['Future', 'Juice WRLD', 'Young Scooter']","Jet Lag (feat. Young Scooter)"
2018,"['Zedd', 'Elley Duhé']","Happy Now"
2018,"['Alan Walker', 'Au/Ra', 'Tomine Harket']","Darkside"
2018,"['The Weeknd', 'Gesaffelstein']","Hurt You"
2018,"['Tory Lanez', 'Rich The Kid', 'Lil Wayne']","TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix"
2018,"['Lil Yachty', 'Playboi Carti']","Get Dripped (feat. Playboi Carti)"
2018,"['David Lee Murphy', 'Kenny Chesney']","Everything's Gonna Be Alright"
2018,"['Bad Bunny', 'Diplo', 'Nitti Gritti']","200 Mph"
2018,"['Doobie', 'Caskey']","Icy Titties"
2018,"['Dierks Bentley', 'Brothers Osborne']","Burning Man"
2018,"['Cuco', 'Clairo']","Drown"
2018,"['Shotgun Willy', 'TRAQULA']","Cheat Codes for Hoes"
2018,"['Herencia de Patrones', 'Fuerza Regida']","Ladeando (feat. Fuerza Regida)"
2018,"['Rudimental', 'Jess Glynne', 'Macklemore', 'Dan Caplen']","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)"
2018,"['Joji', 'Trippie Redd']","R.I.P. (feat. Trippie Redd)"
2018,"['6ix9ine', 'Tory Lanez']","KIKA"
2018,"['5 Seconds of Summer', 'Julia Michaels']","Lie To Me (feat. Julia Michaels)"
2018,"['Young Dolph', 'Key Glock']","Major"
2018,"['Lost Kings', 'Norma Jean Martine']","When We Were Young"
2018,"['Kygo', 'Miguel']","Remind Me to Forget"
2018,"['JID', 'J. Cole']","Off Deez (with J. Cole)"
2018,"['Metro Boomin', 'Offset', 'Drake']","No Complaints (feat. Offset & Drake) (Bonus)"
2018,"['Lauv', 'Julia Michaels']","There's No Way (feat. Julia Michaels)"
2018,"['Eminem', 'Royce Da 5\'9""']","Not Alike (feat. Royce Da 5'9)"
2018,"['Nipsey Hussle', 'YG']","Last Time That I Checc'd (feat. YG)"
2018,"['Mark Ronson', 'Miley Cyrus']","Nothing Breaks Like a Heart (feat. Miley Cyrus)"
2018,"['Powfu', 'Sarcastic Sounds']","I Can't Sleep"
2018,"['Clean Bandit', 'Julia Michaels']","I Miss You (feat. Julia Michaels)"
2018,"['Playboi Carti', 'Travis Scott']","Love Hurts (feat. Travis Scott)"
2018,"['Alex Rose', 'Rauw Alejandro', 'Lenny Tavárez', 'Cazzu', 'Lyanno']","Toda Remix - Remix"
2018,"['Maroon 5', 'Kendrick Lamar']","Don't Wanna Know (feat. Kendrick Lamar)"
2018,"['XXXTENTACION', 'Matt Ox']","$$$ - with Matt Ox"
2018,"['A$AP Rocky', 'FKA twigs']","Fukk Sleep (feat. FKA twigs)"
2018,"['A Boogie Wit da Hoodie', 'Young Thug']","Just Like Me (feat. Young Thug)"
2018,"['French Montana', 'Drake']","No Stylist (feat. Drake)"
2018,"['T3R Elemento', 'Gerardo Ortiz']","Aerolínea Carrillo"
2018,"['Joyner Lucas', 'Chris Brown']","Stranger Things"
2018,"['Kali Uchis', 'Steve Lacy']","Just A Stranger (feat. Steve Lacy)"
2018,"['Nipsey Hussle', 'Kendrick Lamar']","Dedication (feat. Kendrick Lamar)"
2018,"['James Arthur', 'Anne-Marie']","Rewrite The Stars (with James Arthur & Anne-Marie)"
2018,"['Ozuna', 'Cardi B']","La Modelo"
2018,"['Becky G', 'Natti Natasha']","Sin Pijama"
2018,"['Fukkit', 'Dutchman']","Flash Bang"
2018,"['Kygo', 'Sandro Cavazza']","Happy Now"
2018,"['A Boogie Wit da Hoodie', 'Tyga', 'Offset']","Startender (feat. Offset and Tyga)"
2018,"['YoungBoy Never Broke Again', 'Kevin Gates']","TTG (feat. Kevin Gates)"
2018,"['Kendrick Lamar', 'Travis Scott']","Big Shot (with Travis Scott)"
2018,"['YoungBoy Never Broke Again', 'Kevin Gates', 'Quando Rondo']","I Am Who They Say I Am (feat. Kevin Gates and Quando Rondo)"
2018,"['DJ Khalil', 'Denzel Curry', 'Cordae', 'Swavay', 'Trevor Rich']","Elevate (feat. Denzel Curry, YBN Cordae, SwaVay, Trevor Rich)"
2018,"['Ozuna', 'Manuel Turizo']","Vaina Loca"
2018,"['J Balvin', 'Willy William']","Mi Gente"
2018,"['Martin Garrix', 'Khalid']","Ocean (feat. Khalid)"
2018,"['Bhad Bhabie', 'Lil Yachty']","Gucci Flip Flops (feat. Lil Yachty)"
2018,"['Lenin Ramírez', 'Gerardo Ortiz', 'Jesús Chairez']","Recordando a Manuel"
2018,"['Meek Mill', 'Ella Mai']","24/7 (feat. Ella Mai)"
2018,"['Kygo', 'Imagine Dragons']","Born To Be Yours"
2018,"['Jay Rock', 'Jeremih']","Tap Out (feat. Jeremih)"
2019,"['Khalid', 'A Boogie Wit da Hoodie']","Right Back (feat. A Boogie Wit Da Hoodie)"
2019,"['Halsey', 'Juice WRLD']","Without Me (with Juice WRLD)"
2019,"['Roddy Ricch', 'A Boogie Wit da Hoodie']","Tip Toe (feat. A Boogie Wit da Hoodie)"
2019,"['Anuel AA', 'KAROL G']","Secreto"
2019,"['Marc E. Bassy', 'blackbear']","Just My Luck"
2019,"['Avicii', 'Aloe Blacc']","SOS (feat. Aloe Blacc)"
2019,"['Cousin Stizz', 'City Girls']","Perfect (feat. City Girls)"
2019,"['Boy In Space', 'unheard']","Cold"
2019,"['Mulatto', 'Trina', 'Saweetie']","B*tch From Da Souf (Remix)"
2019,"['Tyler, The Creator']","NEW MAGIC WAND"
2019,"['Kacey Musgraves', 'Troye Sivan']","Glittery - From The Kacey Musgraves Christmas Show"
2019,"['Billie Eilish', 'Justin Bieber']","bad guy (with Justin Bieber)"
2019,"['Travis Scott', 'ROSALÍA', 'Lil Baby']","HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX"
2019,"['Ozuna', 'Daddy Yankee', 'J Balvin', 'Farruko', 'Anuel AA']","Baila Baila Baila - Remix"
2019,"['Trippie Redd', 'DaBaby']","Death"
2019,"['Rod Wave', 'Kevin Gates']","Cuban Links"
2019,"['Quality Control', 'Lil Baby', 'DaBaby']","Baby"
2019,"['Promoting Sounds', 'Powfu', 'Ouse']","Dead Eyes"
2019,"['Myke Towers', 'Farruko', 'Arcangel', 'Sech', 'Zion']","Si Se Da - Remix"
2019,"['Jasiah', 'Yung Bans']","Shenanigans (feat. Yung Bans)"
2019,"['J Balvin', 'Bad Bunny', 'Marciano Cantero']","UN PESO"
2019,"['iann dior', 'Trippie Redd']","gone girl"
2019,"['100 gecs', 'Laura Les', 'Dylan Brady']","hand crushed by a mallet"
2019,"['Major Lazer', 'Khalid', 'Death Stranding: Timefall', 'Diplo']","Trigger"
2019,"['Lil Tjay', 'Jay Critch']","Ruthless (feat. Jay Critch)"
2019,"['Loud Luxury', 'Bryce Vine']","I'm Not Alright"
2019,"['SHAED', 'ZAYN']","Trampoline (with ZAYN)"
2019,"['Big Wild', 'Rationale']","6's to 9's (feat. Rationale)"
2019,"['SAINt JHN', 'A Boogie Wit da Hoodie']","Monica Lewinsky (feat. A Boogie Wit da Hoodie)"
2019,"['BTS', 'Lauv']","Make It Right (feat. Lauv)"
2019,"['Post Malone', 'Young Thug']","Goodbyes (feat. Young Thug)"
2019,"['Becky G', 'Bad Bunny']","Mayores"
2019,"['Gucci Mane', 'Megan Thee Stallion']","Big Booty (feat. Megan Thee Stallion)"
2019,"['Gryffin', 'Maia Wright']","Body Back (feat. Maia Wright)"
2019,"['Ghostemane', 'Parv0']","I duckinf hatw you"
2019,"['Brooks & Dunn', 'Kacey Musgraves']","Neon Moon - with Kacey Musgraves"
2019,"['Tyga', 'Offset']","Taste (feat. Offset)"
2019,"['NF', 'Sasha Sloan']","Only"
2019,"['Major Lazer', 'J Balvin', 'El Alfa', 'Diplo']","Que Calor (feat. J Balvin & El Alfa)"
2019,"['R3HAB', 'A Touch Of Class']","All Around The World (La La La)"
2019,"['Ari Lennox', 'J. Cole']","Shea Butter Baby (with J. Cole)"
2019,"['Rauw Alejandro', 'Chencho Corleone', 'KEVVO', 'Bryant Myers', 'Lyanno', 'Dalex']","El Efecto - Remix"
2019,"['James Bay', 'Julia Michaels']","Peer Pressure"
2019,"['Grupo Firme', 'Luis Alfonso Partida El Yaki']","Cada Vez Te Extraño Más"
2019,"['Ty Dolla $ign', 'J. Cole']","Purple Emoji (feat. J. Cole)"
2019,"['YUNGBLUD', 'Halsey', 'Travis Barker']","11 Minutes (with Halsey feat. Travis Barker)"
2019,"['Juice WRLD', 'Brent Faiyaz']","Demonz (feat. Brent Faiyaz) - Interlude"
2019,"['Dreamville', 'EARTHGANG', 'J. Cole', 'Smino', 'Saba']","Sacrifices (with EARTHGANG & J. Cole feat. Smino & Saba)"
2019,"['Juice WRLD', 'Young Thug']","ON GOD (feat. Young Thug)"
2019,"['Sia', 'Diplo', 'Labrinth', 'LSD']","Thunderclouds (feat. Sia, Diplo, and Labrinth)"
2019,"['League of Legends', 'Cailin Russo', 'Chrissy Costanza']","Phoenix"
2019,"['Polo G', 'Lil Baby', 'Gunna']","Pop Out Again (feat. Lil Baby & Gunna)"
2019,"['Bazzi', '21 Savage']","Focus (feat. 21 Savage)"
2019,"['Nicky Jam', 'Ozuna']","Te Robaré"
2019,"['Swae Lee', 'Drake']","Won't Be Late (feat. Drake)"
2019,"['Nicky Jam', 'J Balvin']","X"
2019,"['Arizona Zervas', '27CLUB']","Drinking Problem (feat. 27CLUB)"
2019,"['KYLE', 'Lil Yachty']","Hey Julie! (feat. Lil Yachty)"
2019,"['bbno$', 'lentra']","nursery"
2019,"['SG Lewis', 'Clairo']","Throwaway (with Clairo)"
2019,"['James Blake', 'Travis Scott', 'Metro Boomin']","Mile High (feat. Travis Scott & Metro Boomin)"
2019,"['Tyler, The Creator']","RUNNING OUT OF TIME"
2019,"['Adriel Favela', 'Código FN']","Miami Vibe"
2019,"['Sech', 'Darell']","Otro Trago"
2019,"['DJ Luian', 'Mambo Kingz', 'Anuel AA', 'Nicky Jam', 'Darell', 'Brytiago']","Verte Ir"
2019,"['ScHoolboy Q', '21 Savage']","Floating (feat. 21 Savage)"
2019,"['Galantis', 'Dolly Parton', 'Mr. Probz']","Faith (with Dolly Parton) [feat. Mr. Probz]"
2019,"['King Von', 'Lil Durk']","Crazy Story - Remix"
2019,"['Ariana Grande', 'Victoria Monét']","MONOPOLY (with Victoria Monét)"
2019,"['Quality Control', 'Layton Greene', 'Lil Baby', 'City Girls', 'PnB Rock']","Leave Em Alone"
2020,"['Joji', 'Lil Yachty']","Pretty Boy (feat. Lil Yachty)"
2020,"['Sleepy Hallow', 'Fousheé']","Deep End Freestyle"
2020,"['NLE Choppa', 'Roddy Ricch']","Walk Em Down (feat. Roddy Ricch)"
2020,"['Juice WRLD', 'The Weeknd']","Smile (with The Weeknd)"
2020,"['Mulatto', 'Gucci Mane']","Muwop (feat. Gucci Mane)"
2020,"['Kid Cudi', 'Eminem']","The Adventures of Moon Man & Slim Shady (with Eminem)"
2020,"['Dua Lipa', 'Angèle']","Fever"
2020,"['Machine Gun Kelly', 'YUNGBLUD', 'The Used', 'Bert McCracken']","body bag (feat. YUNGBLUD & Bert McCracken of The Used)"
2020,"['Rauw Alejandro', 'Anuel AA']","Reloj"
2020,"['A Boogie Wit da Hoodie', 'London On Da Track', 'Roddy Ricch', 'Gunna']","Numbers (feat. Roddy Ricch, Gunna and London On Da Track)"
2020,"['2 Chainz', 'YoungBoy Never Broke Again']","Save Me (feat. YoungBoy Never Broke Again)"
2020,"['Diplo', 'Jonas Brothers']","Lonely (with Jonas Brothers)"
2020,"['T.I.', 'Lil Baby']","Pardon (feat. Lil Baby)"
2020,"['Lil Uzi Vert', 'Chief Keef']","Bean (Kobe) [feat. Chief Keef]"
2020,"['Money Man', 'Lil Baby']","24 (feat. Lil Baby)"
2020,"['Gunna', 'Roddy Ricch']","COOLER THAN A BITCH (feat. Roddy Ricch)"
2020,"['Jack Harlow', 'jetsonmade']","I WANNA SEE SOME ASS (feat. jetsonmade)"
2020,"['Thomas Rhett', 'Kane Brown', 'Ava Max']","On Me (feat. Ava Max)"
2020,"['Freddie Gibbs', 'Hit-Boy', 'Big Sean']","4 Thangs (feat. Big Sean & Hit-Boy)"
2020,"['iann dior', 'Lil Baby']","Prospect (ft. Lil Baby)"
2020,"['Trevor Daniel', 'Selena Gomez']","Past Life (with Selena Gomez)"
2020,"['Jeezy', 'Yo Gotti']","Back (feat. Yo Gotti)"
2020,"['Curtis Waters', 'Harm Franklin']","Stunnin' (feat. Harm Franklin)"
2020,"['Sebastian Yatra', 'Guaynaa']","Chica Ideal"
2020,"['Miley Cyrus', 'Stevie Nicks']","Edge of Midnight (Midnight Sky Remix) (feat. Stevie Nicks)"
2020,"['Lil Yachty', 'Tierra Whack', 'A$AP Rocky', 'Tyler, The Creator']","T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler, The Creator)"
2020,"['Alesso', 'Liam Payne']","Midnight (feat. Liam Payne)"
2020,"['21 Savage', 'Metro Boomin']","No Opp Left Behind"
2020,"['Ozuna', 'Doja Cat', 'Sia']","Del Mar"
2020,"['Tate McRae', 'Ali Gatie']","lie to me"
2020,"['Joyner Lucas', 'Logic']","Isis (feat. Logic)"
2020,"['Big Sean', 'Travis Scott']","Lithuania (feat. Travis Scott)"
2020,"['Marshmello', 'Imanbek', 'Usher']","Too Much (feat. Usher)"
2020,"['Future', 'Travis Scott']","Solitaires (feat. Travis Scott)"
2020,"['Lil Skies', 'Lil Durk']","Havin My Way (feat. Lil Durk)"
2020,"['Sista Prod', 'Powfu', 'Alec Benjamin', 'Rxseboy', 'Sarcastic Sounds']","Eyes Blue Like The Atlantic, Pt. 2 (feat. Powfu, Alec Benjamin & Rxseboy)"
2020,"['MC Virgins', 'Yun Head']","Trap Anthem"
2020,"['21 Savage', 'Metro Boomin']","RIP Luv"
2020,"['Bad Bunny', 'Yaviah']","Bichiyal"
2020,"['Tyla Yaweh', 'Wiz Khalifa']","High Right Now (feat. Wiz Khalifa) - Remix"
2020,"['Quinn XCII', 'Marc E. Bassy']","Coffee (feat. Marc E. Bassy)"
2020,"['French Montana', 'Pop Smoke']","Double G (feat. Pop Smoke)"
2020,"['21 Savage', 'Metro Boomin']","Said N Done"
2020,"['Josh Kerr', 'Emily Falvey']","Thought This Through"
2020,"['Sigala', 'James Arthur']","Lasting Lover"
2020,"['42 Dugg', 'Lil Baby', 'Yo Gotti']","Not A Rapper (feat. Lil Baby & Yo Gotti)"
2020,"['Spencer Crandall', 'Julia Cole']","Things I Can't Say (feat. Julia Cole)"
2020,"['Diplo', 'Julia Michaels', 'Morgan Wallen']","Heartless (with Julia Michaels & Morgan Wallen)"
2020,"['Lil Baby', 'Gunna']","Heatin Up (feat. Gunna)"
2020,"['G-Eazy', 'Jack Harlow']","Moana"
2020,"['Lil Baby', '42 Dugg']","Grace (feat. 42 Dugg)"
2020,"['Lil Tjay', 'Fivio Foreign', 'Pop Smoke']","Zoo York (feat. Fivio Foreign & Pop Smoke)"
2020,"['King Von', 'Lil Durk', 'Prince Dre']","Back Again (feat. Lil Durk & Prince Dre)"
2020,"['Jawsh 685', 'Jason Derulo']","Savage Love (Laxed - Siren Beat)"
2020,"['Julie and the Phantoms Cast', 'Charlie Gillespie']","Unsaid Emily (feat. Charlie Gillespie)"
2020,"['21 Savage', 'Metro Boomin', 'Young Nudy']","Snitches & Rats (feat. Young Nudy)"
2020,"['Trippie Redd', 'PARTYNEXTDOOR']","Excitement (feat. PARTYNEXTDOOR)"
2020,"['Pop Smoke', 'Quavo']","Aim For The Moon (feat. Quavo)"
2020,"['Lil Durk', 'Lil Baby', 'Polo G']","3 Headed Goat (feat. Lil Baby & Polo G)"
2020,"['Maluma', 'Myke Towers']","Madrid"
2020,"['Cali Y El Dandee', 'Danna Paola']","Nada"
2020,"['Kodak Black', 'Jackboy', 'Tory Lanez']","Spain (feat. Tory Lanez and Jackboy)"
2020,"['Doja Cat', 'Nicki Minaj']","Say So (feat. Nicki Minaj)"
2020,"['Lennon Stella', 'Charlie Puth']","Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album"
2020,"['Lil Tecca', 'Internet Money']","Out Of Love (feat. Internet Money)"
2020,"['SAINt JHN', 'Future']","Roses Remix (feat. Future)"
2020,"['jxdn', 'iann dior']","Tonight (feat. iann dior)"
2020,"['BigKayBeezy', 'Polo G']","BookBag 2.0 (feat. Polo G)"
2020,"['Zedd', 'Jasmine Thompson']","Funny"
2020,"['Pop Smoke', 'KAROL G']","Enjoy Yourself (feat. Karol G)"
2020,"['King Von', 'Lil Durk']","All These Niggas (feat. Lil Durk)"
2020,"['Lil Baby', 'Lil Uzi Vert']","Commercial (feat. Lil Uzi Vert)"
2020,"['Ty Dolla $ign', 'Post Malone']","Spicy (feat. Post Malone)"
2020,"['Bring Me The Horizon', 'BABYMETAL']","Kingslayer (feat. BABYMETAL)"
2020,"['Thomas Rhett', 'Reba McEntire', 'Hillary Scott', 'Chris Tomlin', 'Keith Urban']","Be A Light"
2020,"['Pop Smoke', 'Quavo']","Shake The Room (feat. Quavo)"
2020,"['Internet Money', 'Gunna', 'Don Toliver', 'NAV']","Lemonade (feat. Gunna, Don Toliver & NAV)"
1996,"['Eros Ramazzotti', 'Luca Bignardi']","Più bella cosa"
1997,"['Sash!', 'Future Breeze']","Encore Une Fois - Future Breeze Edit"
2003,"['Tom Jones', 'Mousse T.']","Sexbomb"
2005,"['RBD', 'Anahí', 'Dulce María', 'Maite Perroni', 'Christian Chávez', 'Christopher von Uckermann', 'Alfonso Herrera']","Qué Hay Detrás"
2005,"['Mary J. Blige', 'U2']","One"
2005,"['South Border', 'Kelly Badon']","With a Smile (feat. Kelly Badon)"
2006,"['Aventura', 'Don Omar']","Ella Y Yo"
2006,"['Bob Sinclar', 'Cutee B.', 'DollarMan', 'Big Ali', 'Makedah']","Rock This Party - Everybody Dance Now"
2007,"['RBD', 'Anahí', 'Dulce María', 'Maite Perroni', 'Christian Chávez', 'Christopher von Uckermann', 'Alfonso Herrera']","Inalcanzable"
2010,"['SOJA', 'Chris Boomer']","You and Me"
2010,"['Glee Cast', 'Jonathan Groff']","Total Eclipse Of The Heart (Glee Cast Version) (feat. Jonathan Groff)"
2010,"['Calle 13', 'Totó La Momposina', 'Susana Baca', 'Maria Rita']","Latinoamérica (feat. Totó la Momposina, Susana Baca & Maria Rita)"
2010,"['Tony Dize', 'Don Omar', 'Ken-Y']","El Doctorado - Remix"
2011,"['Plan B', 'Various Artists']","Frikitona"
2011,"['Snoop Dogg', 'David Guetta', 'Giorgio Tuinfort', 'Frederic Riesterer']","Sweat - Remix"
2011,"['Ricky Martin', 'Natalia Jiménez']","Lo Mejor de Mi Vida Eres Tú (feat. Natalia Jiménez)"
2012,"['Patrick Swayze', 'Wendy Fraser']","She's Like the Wind (feat. Wendy Fraser)"
2012,"['C-Kan', 'Zimple', 'Don Aero']","Esta Vida Me Encanta"
2012,"['Thalia', 'Prince Royce']","Te Perdiste Mi Amor (feat. Prince Royce)"
2012,"['Romeo Santos', 'Mario Domm']","Rival (feat. Mario Domm)"
2012,"['Calvin Harris', 'Kelis']","Bounce (feat. Kelis) - Radio Edit"
2012,"['Reyli Barba', 'Yuridia', 'Armando Ávila']","¿Qué Nos Pasó? (with Yuridia)"
2012,"['Kany Garcia', 'Franco De Vita']","Hoy Ya Me Voy (feat. Franco de Vita)"
2012,"['Breakbot', 'Irfane']","Baby I'm Yours"
2012,"['Calvin Harris', 'Example']","We'll Be Coming Back (feat. Example)"
2012,"['Daddy Yankee', 'Prince Royce']","Ven Conmigo"
2013,"['DVBBS', 'Borgeous']","Tsunami"
2013,"['Steve Aoki', 'Chris Lake', 'Tujamo']","Boneless"
2013,"['Julia Sheer', 'Jon D']","Little Talks"
2013,"['JAY-Z', 'Justin Timberlake']","Holy Grail"
2014,"['Afrojack', 'Wrabel']","Ten Feet Tall"
2014,"['Wisin', 'Jennifer Lopez', 'Ricky Martin']","Adrenalina (feat. Jennifer Lopez & Ricky Martin)"
2014,"['Calvin Harris', 'HAIM']","Pray to God (feat. HAIM)"
2014,"['Cartel De Santa', 'Campa']","Suena Mamal*** (feat. Campa)"
2014,"['David Guetta', 'Showtek', 'VASSY']","Bad (feat. Vassy) - Radio Edit"
2014,"['Olly Murs', 'Demi Lovato']","Up (feat. Demi Lovato)"
2014,"['Pitbull', 'Jennifer Lopez', 'Claudia Leitte']","We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte)"
2014,"['Kyla La Grange', 'Kygo']","Cut Your Teeth - Kygo Remix"
2014,"['Carlos Vives', 'Marc Anthony']","Cuando Nos Volvamos a Encontrar (feat. Marc Anthony)"
2015,"['Ricky Martin', 'Yotuel']","La Mordidita (feat. Yotuel)"
2015,"['The Weeknd', 'Labrinth']","Losers"
2015,"['Kygo', 'Maty Noyes']","Stay (feat. Maty Noyes)"
2015,"['Johannes Brahms', 'Yo-Yo Ma']","Wiegenlied, Op. 49, No. 4 (Arr. for Cello and Piano)"
2015,"['Disclosure', 'Sam Smith']","Omen - Radio Edit"
2015,"['Pham', 'Yung Fusion']","Movements"
2015,"['Them', 'Van Morrison']","Gloria (feat. Van Morrison) - Stereo Version"
2015,"['Cartoon', 'Coleman Trapp']","Why We Lose"
2015,"['Kid Ink', 'Tyga', 'Wale', 'YG', 'Rich Homie Quan']","Ride Out"
2015,"['Jay Park', 'Ugly Duck']","몸매 Mommae (feat. Ugly Duck)"
2015,"['JO☆STARS 〜TOMMY,Coda,JIN〜']","JoJo Sonochino Kioku~end of THE WORLD~"
2015,"['Maná', 'Shakira']","Mi Verdad (feat. Shakira)"
2015,"['Moguai', 'Cheat Codes']","Hold On (feat. Cheat Codes) - Radio Edit"
2015,"['Martin Garrix', 'Usher']","Don't Look Down (feat. Usher)"
2015,"['Jetta', 'Matstubs']","I'd Love To Change The World - Matstubs Remix"
2015,"['Matt Simons', 'Falco van den Acker', 'Bob Van Ratingen']","Catch & Release - Deepend Remix"
2016,"['Ryan Gosling', 'Emma Stone']","City Of Stars - From ""La La Land"" Soundtrack"
2016,"['Louis Armstrong', 'The Commanders']","Cool Yule"
2016,"['Killstation', 'Brennan Savage', 'Ghostemane', 'Omen Xiii', 'Lil Peep', 'Kold-Blooded', 'JGRXXN']","Homecoming"
2016,"['IAmChino', 'Pitbull', 'Yandel', 'El Chacal']","Ay Mi Dios"
2016,"['Beyoncé', 'Jack White']","Don't Hurt Yourself (feat. Jack White)"
2016,"['Novo Amor', 'Ed Tullett']","Alps"
2016,"['Omar LinX', 'Marshmello']","Keep It Mello (feat. Omar LinX)"
2016,"['Karen Aoki', 'ハセガワダイスケ']","Great Days"
2016,"['Jon Z', 'Noriel', 'Darkiel', 'Lyan', 'Messiah', 'Baby Rasta']","0 Sentimientos (Remix) [feat. Noriel, Darkiel, Lyan, Messiah & Baby Rasta]"
2016,"['ZAYN', 'Kehlani']","wRoNg (feat. Kehlani)"
2016,"['Maurice Ravel', 'Bertrand Chamayou']","Ravel: Pavane pour une infante défunte, M. 19"
2016,"['Drugdealer', 'Weyes Blood']","Suddenly"
2016,"['The Chainsmokers', 'Daya', 'ILLENIUM']","Don't Let Me Down (feat. Daya) - Illenium Remix"
2016,"['Cheat Codes', 'Kris Kross Amsterdam']","Sex"
2016,"['Lucidious', 'Josh Woods']","Moment of Silence"
2016,"['Nicki Minaj', 'Mike WiLL Made-It']","Black Barbies"
2016,"['070 Shake', 'Ralphy River', 'Hack & Tree']","Honey"
2016,"['James Blake', 'Bon Iver']","I Need A Forest Fire"
2017,"['A Boogie Wit da Hoodie', 'PnB Rock', 'YoungBoy Never Broke Again']","Beast Mode (feat. PnB Rock & YoungBoy Never Broke Again)"
2017,"['Young Nudy', '21 Savage']","EA (feat. 21 Savage)"
2017,"['Fergie', 'YG']","L.A.LOVE (la la) [feat. YG]"
2017,"['Mike Faist', 'Ben Platt', 'Will Roland']","Sincerely, Me"
2017,"['Quality Control', 'Migos', 'Eurielle']","Too Hotty"
2017,"['Stwo', 'Jeremih']","Neither Do I"
2017,"['Carlos Vives', 'Sebastian Yatra']","Robarte un Beso"
2017,"['North Point Worship', 'Seth Condrey']","Death Was Arrested"
2017,"['Lil Peep', 'Wicca Phase Springs Eternal', 'døves']","Avoid"
2017,"['Huncho Jack', 'Travis Scott', 'Quavo']","Saint"
2017,"['Austyn Johnson', 'Cameron Seely', 'Hugh Jackman']","A Million Dreams (Reprise)"
2017,"['Ben Platt', 'Laura Dreyfuss']","If I Could Tell Her"
2017,"['Bad Bunny', 'Bryant Myers']","Pa Ti"
2017,"['N.E.R.D', 'Rihanna', 'Pharrell Williams']","Lemon"
2017,"['The Belonging Co', 'Lauren Daigle']","Peace Be Still - Live"
2017,"['Lana Del Rey', 'The Weeknd']","Lust For Life (with The Weeknd)"
2017,"['Yo Gotti', 'Diplo', 'Party Favor', 'Nicki Minaj']","Rake It Up - Diplo & Party Favor Remix"
2017,"['Jory Boy', 'Bad Bunny']","No Te Hagas"
2017,"['NF', 'Ruelle']","10 Feet Down"
2017,"['Passion', 'Kristian Stanfill']","Glorious Day - Live"
2017,"['Tyler, The Creator', 'Rex Orange County']","Foreword (feat. Rex Orange County)"
2017,"['Huncho Jack', 'Travis Scott', 'Quavo']","Motorcycle Patches"
2017,"['prxz', 'Shiloh Dynasty']","Cigarettes and Sex"
2017,"['Tyler, The Creator']","November"
2017,"['Fat Joe', 'Remy Ma', 'French Montana', 'InfaRed']","All The Way Up"
2017,"['Kenny Chesney', 'P!nk']","Setting the World On Fire (with P!nk)"
2017,"['Martin Garrix', 'Troye Sivan']","There for You"
2017,"['Billie Eilish', 'Marian Hill']","Bellyache - Marian Hill Remix"
2017,"['blackbear', 'Stalking Gia']","wish u the best"
2017,"['GoldLink', 'Gucci Mane', 'Brent Faiyaz', 'Shy Glizzy']","Crew REMIX (feat. Gucci Mane, Brent Faiyaz & Shy Glizzy)"
2017,"['T-Pain', 'Young M.A']","F.B.G.M. (feat. Young M.A.)"
2017,"['A$AP Mob', 'A$AP Rocky', 'Playboi Carti', 'Big Sean']","Frat Rules (feat. A$AP Rocky, Playboi Carti & Big Sean)"
2017,"['NAV', 'Lil Uzi Vert']","Wanted You (feat. Lil Uzi Vert)"
